C1,C2,C3,C4
2.8491851331898332,-0.36005915888891293,-0.7768325235011704,-4.920652494889996e-16
-1.3120860115444837,1.7045641944176928,-0.750560587276546,-2.0976814872889063e-15
-1.918034702003156,-1.6418567359543932,-0.2813003949763728,1.7245832584314283e-15
0.38093558035780684,0.2973517004256137,1.808693505754089,8.761988138681164e-16
